CdStationMesureEauxSurface,LbStationMesureEauxSurface,DatePrel,Température,pH,O2_dissous,Conductivité,MES,Turbidité,Carbone_org,Nitrates,Phosphore_total,Azote_Kjeldahl,Orthophosphates,Ammonium,Nitrites,DBO5,DCO
02036260,LE CANAL DE LA BRUCHE DECLASSE A WOLFISHEIM,2013-03-18,5.8,8.2,12.0,561.0,10.0,,2.51,,0.108,0.7,,,,2.9,6.0
02036260,LE CANAL DE LA BRUCHE DECLASSE A WOLFISHEIM,2013-04-15,16.9,8.1,10.1,534.0,12.0,,2.85,,0.105,0.7,,,,2.2,15.0
02036260,LE CANAL DE LA BRUCHE DECLASSE A WOLFISHEIM,2013-05-13,13.0,7.8,9.9,575.0,15.0,,2.67,,0.165,0.9,,,,4.0,9.0
02036260,LE CANAL DE LA BRUCHE DECLASSE A WOLFISHEIM,2013-06-10,16.4,7.6,8.2,589.0,46.0,,5.49,,0.254,1.3,,,,3.6,15.0
02036260,LE CANAL DE LA BRUCHE DECLASSE A WOLFISHEIM,2013-07-08,21.7,8.0,7.7,531.0,28.0,,2.76,,0.215,1.0,,,,2.0,10.0
02036260,LE CANAL DE LA BRUCHE DECLASSE A WOLFISHEIM,2013-08-06,23.4,7.8,6.9,549.0,31.0,,3.5,,0.253,0.5,,,,2.0,10.0
02036260,LE CANAL DE LA BRUCHE DECLASSE A WOLFISHEIM,2013-09-02,18.3,9.3,8.8,499.0,19.0,,2.53,,0.162,0.5,,,,2.0,6.0
02036260,LE CANAL DE LA BRUCHE DECLASSE A WOLFISHEIM,2013-09-30,14.9,8.2,9.7,479.0,15.0,,2.45,,0.126,0.5,,,,2.0,5.0
02036260,LE CANAL DE LA BRUCHE DECLASSE A WOLFISHEIM,2013-10-28,14.5,8.2,9.2,589.0,15.0,,3.6,,0.143,0.6,,,,2.2,8.0
02036260,LE CANAL DE LA BRUCHE DECLASSE A WOLFISHEIM,2013-11-26,5.3,8.2,12.0,645.0,9.0,,3.54,,0.113,0.6,,,,3.0,7.0
02037000,L'ILL A STRASBOURG,2013-01-16,4.2,7.8,10.5,438.0,11.0,5.0,1.9,12.0,0.06,0.5,0.16,0.15,0.08,1.3,6.0
02037000,L'ILL A STRASBOURG,2013-02-14,3.3,8.1,12.1,397.0,12.0,4.5,2.4,11.0,0.06,0.5,0.14,0.05,0.09,1.7,10.0
02037000,L'ILL A STRASBOURG,2013-03-14,4.4,8.1,12.6,350.0,11.0,2.4,2.0,9.3,0.03,0.5,0.07,0.1,0.05,2.0,5.0
02037000,L'ILL A STRASBOURG,2013-04-11,10.1,8.1,10.2,383.0,6.9,0.36,2.8,9.0,0.05,0.6,0.08,0.12,0.07,2.1,5.0
02037000,L'ILL A STRASBOURG,2013-05-13,13.0,7.8,9.2,416.0,13.0,7.8,2.5,10.0,0.08,0.5,0.19,0.05,0.07,1.5,7.0
02037000,L'ILL A STRASBOURG,2013-06-06,15.8,7.8,8.6,418.0,17.0,7.4,2.4,9.4,0.1,0.5,0.22,0.11,0.08,0.9,10.0
02037000,L'ILL A STRASBOURG,2013-07-04,18.2,7.85,7.5,431.0,15.0,5.4,1.9,8.2,0.08,0.5,0.16,0.08,0.08,0.5,7.0
02037000,L'ILL A STRASBOURG,2013-08-01,23.0,8.0,10.2,390.0,10.0,0.3,2.5,5.8,0.06,0.5,0.116,0.05,0.06,1.1,6.0
02037000,L'ILL A STRASBOURG,2013-08-29,19.0,8.05,8.8,400.0,11.0,0.6,1.9,6.4,0.05,0.5,0.192,0.05,0.05,1.7,8.0
02037000,L'ILL A STRASBOURG,2013-09-26,16.0,8.1,9.5,430.0,12.0,4.4,1.9,7.6,0.04,0.5,0.104,0.05,0.03,1.4,5.0
02037000,L'ILL A STRASBOURG,2013-10-24,14.0,7.9,10.1,370.0,16.0,6.9,2.3,8.8,0.07,0.5,0.176,0.05,0.04,1.7,12.0
02037000,L'ILL A STRASBOURG,2013-11-21,7.2,8.1,11.1,370.0,13.0,6.9,2.8,9.2,0.07,0.5,0.165,0.07,0.05,1.5,6.0
02037000,L'ILL A STRASBOURG,2013-12-18,4.8,,11.3,,,,1.7,,,,,,,1.4,
02037300,LA SOUFFEL A QUATZENHEIM,2013-01-21,5.5,8.3,12.0,1195.0,17.0,,1.79,,0.066,0.5,,,,2.0,6.0
02037300,LA SOUFFEL A QUATZENHEIM,2013-02-18,6.9,8.1,10.9,1170.0,30.0,,1.96,,0.06,0.7,,,,2.6,5.0
02037300,LA SOUFFEL A QUATZENHEIM,2013-03-18,8.2,8.1,11.3,1119.0,29.0,,2.22,,0.066,0.6,,,,2.0,6.0
02037300,LA SOUFFEL A QUATZENHEIM,2013-04-16,14.6,8.2,11.2,1124.0,25.0,,1.78,,0.035,0.8,,,,2.1,6.0
02037300,LA SOUFFEL A QUATZENHEIM,2013-05-14,11.9,7.9,9.9,1091.0,38.0,,2.21,,0.042,0.6,,,,2.0,6.0
02037300,LA SOUFFEL A QUATZENHEIM,2013-06-10,14.7,8.1,8.0,1140.0,96.0,,3.89,,0.154,1.1,,,,4.3,18.0
02037300,LA SOUFFEL A QUATZENHEIM,2013-07-09,18.2,8.6,9.4,1092.0,25.0,,1.98,,0.065,1.1,,,,2.0,6.0
02037300,LA SOUFFEL A QUATZENHEIM,2013-08-07,19.0,7.8,7.8,1099.0,74.0,,4.6,,0.14,1.3,,,,2.9,17.0
02037300,LA SOUFFEL A QUATZENHEIM,2013-09-03,15.5,7.3,9.8,1148.0,17.0,,1.73,,0.055,0.5,,,,2.0,5.0
02037300,LA SOUFFEL A QUATZENHEIM,2013-10-01,13.2,8.2,10.0,1230.0,19.0,,1.74,,0.054,0.5,,,,2.0,5.0
02037300,LA SOUFFEL A QUATZENHEIM,2013-10-30,11.0,8.1,10.3,903.0,26.0,,2.24,,0.057,0.5,,,,2.6,6.0
02037300,LA SOUFFEL A QUATZENHEIM,2013-11-26,6.3,7.9,11.3,1188.0,51.0,,2.62,,0.096,0.5,,,,2.1,7.0
02037400,LA SOUFFEL A MUNDOLSHEIM (AMONT),2013-01-16,,,,,,,,47.0,,,,,,,
02037400,LA SOUFFEL A MUNDOLSHEIM (AMONT),2013-02-14,1.8,8.3,12.0,1138.0,41.0,0.1,2.7,51.0,0.31,2.7,0.71,2.92,0.58,5.5,17.0
02037400,LA SOUFFEL A MUNDOLSHEIM (AMONT),2013-03-14,,,,,,,,50.0,,,,,,,
02037400,LA SOUFFEL A MUNDOLSHEIM (AMONT),2013-04-11,10.3,8.05,10.0,951.0,26.0,3.8,4.5,34.0,0.15,1.4,0.28,0.69,0.85,1.1,9.0
02037400,LA SOUFFEL A MUNDOLSHEIM (AMONT),2013-05-13,,,,,,,,51.0,,,,,,,
02037400,LA SOUFFEL A MUNDOLSHEIM (AMONT),2013-06-06,15.1,8.0,8.4,1136.0,74.0,25.0,3.2,55.0,0.61,1.5,1.7,0.8,0.96,3.4,14.0
02037400,LA SOUFFEL A MUNDOLSHEIM (AMONT),2013-07-04,16.9,7.75,5.0,898.0,37.0,12.0,4.1,33.0,0.62,1.8,1.3,1.58,1.9,4.3,16.0
02037400,LA SOUFFEL A MUNDOLSHEIM (AMONT),2013-08-01,20.0,8.0,7.0,1200.0,62.0,1.4,4.8,43.8,0.61,2.0,1.67,2.4,2.8,4.7,16.0
02037400,LA SOUFFEL A MUNDOLSHEIM (AMONT),2013-08-29,,,,,,,,37.8,,,,,,,
02037400,LA SOUFFEL A MUNDOLSHEIM (AMONT),2013-09-26,16.0,8.1,7.3,1100.0,150.0,32.8,3.3,42.0,0.3,1.4,0.756,0.2,0.61,2.2,18.0
02037400,LA SOUFFEL A MUNDOLSHEIM (AMONT),2013-10-24,,,,,,,,40.2,,,,,,,
02037400,LA SOUFFEL A MUNDOLSHEIM (AMONT),2013-11-21,8.0,8.0,9.6,1000.0,67.0,22.4,3.5,40.6,0.26,1.0,0.721,0.24,0.3,3.9,17.0
02037450,LE LEISBACH A PFULGRIESHEIM,2013-01-21,4.5,8.1,10.0,1507.0,31.0,,3.85,,0.487,3.9,,,,6.5,17.0
02037450,LE LEISBACH A PFULGRIESHEIM,2013-02-18,6.3,8.4,9.2,1065.0,16.0,,3.23,,0.228,0.8,,,,3.3,9.0
02037450,LE LEISBACH A PFULGRIESHEIM,2013-03-18,7.5,8.0,9.7,941.0,23.0,,4.01,,0.303,3.5,,,,7.2,14.0
02037450,LE LEISBACH A PFULGRIESHEIM,2013-04-16,15.2,8.1,8.7,1008.0,26.0,,3.92,,0.336,1.3,,,,3.7,11.0
02037450,LE LEISBACH A PFULGRIESHEIM,2013-05-14,11.7,8.2,8.9,1009.0,52.0,,4.68,,0.265,1.0,,,,6.8,10.0
02037450,LE LEISBACH A PFULGRIESHEIM,2013-06-10,14.6,7.7,7.2,1020.0,110.0,,5.55,,0.35,2.5,,,,6.5,16.0
02037450,LE LEISBACH A PFULGRIESHEIM,2013-07-09,19.2,8.7,11.7,1009.0,5.0,,3.99,,0.239,1.9,,,,2.0,9.0
02037450,LE LEISBACH A PFULGRIESHEIM,2013-08-07,18.9,7.9,4.3,406.0,100.0,,6.52,,0.386,2.2,,,,5.1,24.0
02037450,LE LEISBACH A PFULGRIESHEIM,2013-09-03,15.9,8.1,8.4,1017.0,66.0,,3.94,,0.291,0.9,,,,2.5,10.0
02037450,LE LEISBACH A PFULGRIESHEIM,2013-10-01,13.6,8.0,8.3,1099.0,56.0,,3.64,,0.308,0.9,,,,2.7,13.0
02037450,LE LEISBACH A PFULGRIESHEIM,2013-10-30,11.0,8.0,8.9,776.0,76.0,,3.72,,0.216,0.5,,,,3.0,8.0
02037450,LE LEISBACH A PFULGRIESHEIM,2013-11-26,6.0,7.9,10.9,1107.0,39.0,,2.82,,0.283,1.0,,,,3.6,10.0
02037500,LA SOUFFEL A MUNDOLSHEIM,2013-01-16,1.8,7.95,9.9,1174.0,34.0,59.0,3.3,49.0,0.5,3.0,1.1,1.83,0.34,2.3,13.0
02037500,LA SOUFFEL A MUNDOLSHEIM,2013-02-14,1.7,8.35,12.0,1085.0,72.0,41.0,3.1,56.0,0.26,2.0,0.54,1.78,0.35,5.5,18.0
02037500,LA SOUFFEL A MUNDOLSHEIM,2013-03-14,2.3,8.35,12.9,1039.0,44.0,12.0,2.9,53.0,0.23,2.0,0.43,1.95,0.31,3.5,16.0
02037500,LA SOUFFEL A MUNDOLSHEIM,2013-04-11,9.9,8.0,7.6,988.0,29.0,1.7,4.3,43.0,0.28,2.0,0.81,1.55,0.87,5.7,12.0
02037500,LA SOUFFEL A MUNDOLSHEIM,2013-05-13,11.5,8.05,9.3,1047.0,98.0,35.0,3.4,54.0,0.42,1.0,0.85,0.43,0.84,1.9,21.0
02037500,LA SOUFFEL A MUNDOLSHEIM,2013-06-06,14.7,8.05,7.8,1138.0,120.0,37.0,3.3,60.0,0.48,1.3,1.3,0.54,0.84,2.5,14.0
02037500,LA SOUFFEL A MUNDOLSHEIM,2013-07-04,17.0,7.8,4.9,845.0,44.0,11.0,4.0,35.0,0.4,1.7,0.89,0.94,1.8,3.7,21.0
02037500,LA SOUFFEL A MUNDOLSHEIM,2013-08-01,21.0,8.0,5.3,1100.0,49.0,0.8,5.0,44.0,0.49,1.4,1.03,0.8,1.3,2.5,16.0
02037500,LA SOUFFEL A MUNDOLSHEIM,2013-08-29,17.0,8.15,6.5,1100.0,87.0,3.0,3.5,43.9,0.4,1.4,0.76,0.19,1.3,0.5,17.0
02037500,LA SOUFFEL A MUNDOLSHEIM,2013-09-26,16.0,8.1,6.5,1100.0,110.0,17.9,3.4,45.9,0.45,1.5,0.877,0.35,0.71,3.2,18.0
02037500,LA SOUFFEL A MUNDOLSHEIM,2013-10-24,14.0,8.2,7.6,1000.0,51.0,12.4,3.6,40.9,0.32,0.8,0.687,0.23,0.48,2.1,16.0
02037500,LA SOUFFEL A MUNDOLSHEIM,2013-11-21,8.1,8.0,10.4,960.0,72.0,6.9,4.5,37.5,0.48,2.4,1.38,2.0,0.4,7.8,30.0
02037500,LA SOUFFEL A MUNDOLSHEIM,2013-12-18,4.8,,10.5,,,,3.3,,,,,,,6.1,
02038000,L'ILL A LA WANTZENAU,2013-01-16,4.0,7.9,9.5,452.0,16.0,7.8,2.0,12.0,0.07,0.5,0.17,0.13,0.08,0.5,5.0
02038000,L'ILL A LA WANTZENAU,2013-02-14,3.7,8.15,12.1,411.0,13.0,6.0,2.3,11.0,0.06,0.5,0.14,0.1,0.12,2.2,5.0
02038000,L'ILL A LA WANTZENAU,2013-03-14,5.0,8.2,12.7,370.0,9.1,2.4,2.0,9.4,0.03,0.5,0.07,0.09,0.05,1.5,5.0
02038000,L'ILL A LA WANTZENAU,2013-04-11,10.3,8.3,10.7,437.0,9.4,2.5,2.2,9.7,0.04,0.5,0.06,0.07,0.07,1.5,5.0
02038000,L'ILL A LA WANTZENAU,2013-05-13,13.8,7.9,10.0,438.0,13.0,7.5,2.4,9.8,0.08,0.5,0.2,0.05,0.07,1.5,8.0
02038000,L'ILL A LA WANTZENAU,2013-06-06,17.1,7.85,8.8,428.0,18.0,9.7,2.5,9.3,0.08,0.5,0.24,0.09,0.1,1.3,13.0
02038000,L'ILL A LA WANTZENAU,2013-07-04,19.0,7.95,8.1,448.0,13.0,8.4,2.1,8.3,0.09,0.5,0.17,0.07,0.1,0.8,8.0
02038000,L'ILL A LA WANTZENAU,2013-08-01,25.0,8.1,8.8,430.0,9.0,0.3,2.3,6.3,0.06,0.5,0.128,0.05,0.04,1.5,7.0
02038000,L'ILL A LA WANTZENAU,2013-08-29,21.0,8.2,9.3,420.0,9.0,4.3,1.9,6.1,0.06,0.5,0.145,0.05,0.04,1.2,8.0
02038000,L'ILL A LA WANTZENAU,2013-09-26,18.0,8.2,8.9,430.0,13.0,0.5,1.9,7.5,0.04,0.5,0.123,0.05,0.03,1.4,8.0
02038000,L'ILL A LA WANTZENAU,2013-10-24,14.0,7.9,9.2,380.0,19.0,6.5,3.6,8.9,0.08,0.5,0.156,0.05,0.05,1.5,11.0
02038000,L'ILL A LA WANTZENAU,2013-11-21,7.7,7.9,10.8,380.0,13.0,6.6,3.0,9.3,0.07,0.5,0.194,0.08,0.07,1.5,9.0
02038000,L'ILL A LA WANTZENAU,2013-12-18,5.6,,11.5,,,,1.7,,,,,,,1.6,
02040800,LA MODER A WIMMENAU,2013-01-22,5.7,7.4,11.1,112.0,15.0,,1.85,,0.109,0.7,,,,2.0,8.0
02040800,LA MODER A WIMMENAU,2013-02-19,5.6,7.4,12.2,125.0,13.0,,2.0,,0.09,0.6,,,,2.0,8.0
02040800,LA MODER A WIMMENAU,2013-03-19,6.5,7.4,11.4,131.0,17.0,,2.58,,0.1,0.7,,,,2.0,11.0
02040800,LA MODER A WIMMENAU,2013-04-16,11.4,7.4,9.8,125.0,16.0,,2.1,,0.082,0.9,,,,2.1,7.0
02040800,LA MODER A WIMMENAU,2013-05-14,10.9,7.7,10.1,126.0,17.0,,3.37,,0.091,1.2,,,,2.1,16.0
02040800,LA MODER A WIMMENAU,2013-06-11,12.4,7.9,9.4,118.0,9.0,,4.73,,0.102,0.9,,,,2.0,13.0
02040800,LA MODER A WIMMENAU,2013-07-09,14.4,7.8,9.3,114.0,5.0,,2.79,,0.098,0.6,,,,2.0,9.0
02040800,LA MODER A WIMMENAU,2013-08-07,14.9,7.3,8.2,120.0,20.0,,2.51,,0.156,0.9,,,,2.0,13.0
02040800,LA MODER A WIMMENAU,2013-09-03,11.8,7.9,8.9,116.0,9.0,,1.55,,0.13,0.5,,,,2.0,5.0
02040800,LA MODER A WIMMENAU,2013-10-01,10.7,7.6,9.4,124.0,14.0,,1.65,,0.134,0.5,,,,2.0,9.0
02040800,LA MODER A WIMMENAU,2013-10-30,8.9,7.2,10.2,121.0,13.0,,2.89,,0.132,0.5,,,,2.4,9.0
02040800,LA MODER A WIMMENAU,2013-11-26,5.3,7.7,11.6,131.0,15.0,,2.22,,0.107,0.5,,,,2.0,8.0
02041000,LA MODER A INGWILLER,2013-01-22,4.4,7.1,11.0,145.0,17.0,1.5,2.2,7.0,0.14,0.5,0.29,0.13,0.04,0.6,13.0
02041000,LA MODER A INGWILLER,2013-02-19,3.7,7.3,11.0,136.0,20.0,6.0,2.0,6.6,0.16,0.5,0.27,0.12,0.03,1.5,18.0
02041000,LA MODER A INGWILLER,2013-03-18,5.7,7.2,10.6,135.0,19.0,3.9,4.4,5.7,0.14,0.6,0.25,0.11,0.03,1.6,18.0
02041000,LA MODER A INGWILLER,2013-05-14,10.4,8.2,9.3,132.0,12.0,5.8,4.4,5.2,0.14,0.5,0.44,0.08,0.04,1.6,15.0
02041000,LA MODER A INGWILLER,2013-06-11,13.0,6.85,9.2,124.0,10.0,3.6,5.5,4.1,0.16,0.8,0.31,0.19,0.05,2.0,20.0
02041000,LA MODER A INGWILLER,2013-07-08,15.5,7.1,6.7,120.0,6.9,4.4,3.2,4.4,0.15,0.5,0.3,0.05,0.04,0.5,12.0
02041000,LA MODER A INGWILLER,2013-08-06,17.0,7.8,7.7,120.0,8.0,4.0,2.0,4.4,0.17,0.5,0.351,0.06,0.06,0.8,10.0
02041000,LA MODER A INGWILLER,2013-09-02,13.0,7.35,9.4,120.0,11.0,5.6,1.6,4.0,0.15,0.5,0.251,0.08,0.06,0.5,5.0
02041000,LA MODER A INGWILLER,2013-10-01,12.0,7.3,8.7,130.0,11.0,6.3,2.1,3.9,0.15,0.5,0.372,0.08,0.04,1.8,8.0
02041000,LA MODER A INGWILLER,2013-10-28,12.0,7.3,9.2,140.0,12.0,6.0,5.6,3.8,0.21,0.8,0.337,0.15,0.05,2.2,23.0
02041000,LA MODER A INGWILLER,2013-11-26,5.6,8.0,13.1,140.0,11.0,5.7,2.5,5.6,0.15,0.5,0.267,0.1,0.04,2.3,7.0
02041000,LA MODER A INGWILLER,2013-12-19,6.2,,11.5,,,,2.1,,,,,,,1.2,
02041300,LE ROTHBACH A ROTHBACH,2013-01-22,4.3,6.9,11.8,168.0,8.0,,2.54,,0.129,0.7,,,,2.0,9.0
02041300,LE ROTHBACH A ROTHBACH,2013-02-19,4.2,7.7,13.1,139.0,15.0,,2.54,,0.103,0.6,,,,2.1,10.0
02041300,LE ROTHBACH A ROTHBACH,2013-03-19,5.5,7.4,10.7,156.0,13.0,,3.24,,0.108,0.7,,,,2.3,11.0
02041300,LE ROTHBACH A ROTHBACH,2013-04-16,13.0,7.6,9.8,145.0,14.0,,2.81,,0.088,1.0,,,,2.0,9.0
02041300,LE ROTHBACH A ROTHBACH,2013-05-14,11.3,7.6,9.8,134.0,12.0,,4.16,,0.108,1.0,,,,2.3,14.0
02041300,LE ROTHBACH A ROTHBACH,2013-06-11,12.4,7.6,9.6,137.0,12.0,,5.4,,0.109,1.3,,,,2.0,13.0
02041300,LE ROTHBACH A ROTHBACH,2013-07-09,15.7,7.7,8.9,122.0,5.0,,3.65,,0.13,1.1,,,,2.0,12.0
02041300,LE ROTHBACH A ROTHBACH,2013-08-07,16.5,7.5,7.3,156.0,57.0,,5.04,,0.5,1.5,,,,6.4,32.0
02041300,LE ROTHBACH A ROTHBACH,2013-09-03,12.8,6.6,9.0,123.0,6.0,,2.19,,0.147,0.5,,,,2.0,5.0
02041300,LE ROTHBACH A ROTHBACH,2013-10-01,11.4,7.4,9.8,136.0,18.0,,2.43,,0.152,0.5,,,,2.0,10.0
02041300,LE ROTHBACH A ROTHBACH,2013-10-30,8.8,7.6,10.4,138.0,8.0,,4.24,,0.128,0.5,,,,2.6,11.0
02041300,LE ROTHBACH A ROTHBACH,2013-11-26,4.8,7.8,12.2,180.0,13.0,,3.01,,0.141,0.8,,,,2.7,10.0
02041650,LA ZINSEL DU NORD A ZINSWILLER,2013-01-22,3.7,7.5,11.2,117.0,5.1,1.8,1.8,4.0,0.04,0.5,0.08,0.12,0.03,0.5,5.0
02041650,LA ZINSEL DU NORD A ZINSWILLER,2013-02-19,3.5,7.8,11.5,110.0,4.3,3.6,2.0,4.2,0.05,0.5,0.09,0.07,0.02,2.7,8.0
02041650,LA ZINSEL DU NORD A ZINSWILLER,2013-03-18,4.6,7.45,10.6,116.0,9.2,3.4,3.4,3.7,0.04,0.6,0.06,0.07,0.01,2.3,16.0
02041650,LA ZINSEL DU NORD A ZINSWILLER,2013-04-16,15.0,7.55,10.2,111.0,12.0,3.7,3.8,1.8,0.05,0.5,0.03,0.05,0.02,0.9,11.0
02041650,LA ZINSEL DU NORD A ZINSWILLER,2013-05-14,12.8,7.2,8.6,101.0,17.0,4.8,4.0,2.5,0.05,0.5,0.04,0.05,0.02,2.0,21.0
02041650,LA ZINSEL DU NORD A ZINSWILLER,2013-06-11,15.4,7.05,8.6,103.0,19.0,7.6,4.3,2.3,0.07,0.6,0.05,0.09,0.04,1.7,21.0
02041650,LA ZINSEL DU NORD A ZINSWILLER,2013-07-08,18.9,7.15,6.1,90.0,14.0,5.2,3.0,2.2,0.05,0.5,0.06,0.05,0.03,0.5,12.0
02041650,LA ZINSEL DU NORD A ZINSWILLER,2013-08-06,21.0,7.1,7.5,87.0,23.0,11.7,2.9,1.4,0.06,0.5,0.069,0.05,0.02,0.9,19.0
02041650,LA ZINSEL DU NORD A ZINSWILLER,2013-09-02,14.0,7.5,8.5,87.0,12.0,7.6,2.1,1.3,0.05,0.5,0.101,0.05,0.02,0.9,13.0
02041650,LA ZINSEL DU NORD A ZINSWILLER,2013-10-01,13.0,7.5,9.1,94.0,5.0,2.8,3.0,1.6,0.04,0.5,0.068,0.05,0.02,2.1,9.0
02041650,LA ZINSEL DU NORD A ZINSWILLER,2013-10-28,13.0,7.2,9.5,130.0,8.0,6.8,4.5,2.8,0.07,0.5,0.088,0.06,0.04,1.8,13.0
02041650,LA ZINSEL DU NORD A ZINSWILLER,2013-11-26,4.6,7.4,11.9,110.0,4.0,2.9,2.4,3.4,0.05,0.5,0.111,0.07,0.04,2.0,5.0
02041650,LA ZINSEL DU NORD A ZINSWILLER,2013-12-19,4.7,,12.6,,,,1.8,,,,,,,0.7,
02041700,LE FALKENSTEINBACH A NIEDERBRONN-LES-BAINS,2013-01-22,5.0,7.3,11.9,128.0,11.0,,2.25,,0.067,0.7,,,,2.1,7.0
02041700,LE FALKENSTEINBACH A NIEDERBRONN-LES-BAINS,2013-02-19,4.3,8.0,12.8,126.0,10.0,,2.23,,0.069,0.6,,,,2.4,8.0
02041700,LE FALKENSTEINBACH A NIEDERBRONN-LES-BAINS,2013-03-19,6.1,7.8,11.7,136.0,8.0,,2.7,,0.066,0.5,,,,2.6,11.0
02041700,LE FALKENSTEINBACH A NIEDERBRONN-LES-BAINS,2013-04-16,12.6,7.4,10.1,128.0,13.0,,2.33,,0.05,1.1,,,,2.2,11.0
02041700,LE FALKENSTEINBACH A NIEDERBRONN-LES-BAINS,2013-05-14,11.5,8.4,9.7,131.0,13.0,,3.55,,0.056,0.8,,,,2.3,10.0
02041700,LE FALKENSTEINBACH A NIEDERBRONN-LES-BAINS,2013-06-11,13.6,7.4,9.3,130.0,7.0,,4.94,,0.084,0.8,,,,2.0,13.0
02041700,LE FALKENSTEINBACH A NIEDERBRONN-LES-BAINS,2013-07-09,16.2,7.8,8.7,118.0,9.0,,3.31,,0.098,0.7,,,,2.1,13.0
02041700,LE FALKENSTEINBACH A NIEDERBRONN-LES-BAINS,2013-08-07,17.9,7.9,8.1,116.0,21.0,,3.79,,0.162,1.4,,,,2.8,23.0
02041700,LE FALKENSTEINBACH A NIEDERBRONN-LES-BAINS,2013-09-03,13.0,7.8,9.5,115.0,8.0,,2.19,,0.097,0.5,,,,2.0,6.0
02041700,LE FALKENSTEINBACH A NIEDERBRONN-LES-BAINS,2013-10-01,11.6,7.8,9.8,122.0,10.0,,2.23,,0.08,0.5,,,,2.0,8.0
02041700,LE FALKENSTEINBACH A NIEDERBRONN-LES-BAINS,2013-10-30,9.2,7.8,10.6,105.0,7.0,,3.68,,0.071,0.5,,,,2.7,7.0
02041700,LE FALKENSTEINBACH A NIEDERBRONN-LES-BAINS,2013-11-26,3.4,7.2,11.5,134.0,6.0,,2.69,,0.055,0.5,,,,2.5,7.0
02041750,LE SCHWARZBACH A REICHSHOFFEN,2013-01-24,2.1,7.9,12.7,160.0,2.3,1.8,2.8,3.6,0.03,0.5,0.08,0.09,0.02,1.1,8.0
02041750,LE SCHWARZBACH A REICHSHOFFEN,2013-02-21,3.2,7.9,10.8,159.0,6.3,4.3,3.5,3.6,0.04,0.5,0.08,0.06,0.01,1.6,8.0
02041750,LE SCHWARZBACH A REICHSHOFFEN,2013-03-21,5.7,7.7,9.8,156.0,13.0,10.0,4.7,3.8,0.05,0.5,0.09,0.08,0.02,2.0,7.0
02041750,LE SCHWARZBACH A REICHSHOFFEN,2013-04-18,14.7,7.9,11.5,165.0,12.0,6.3,4.9,1.7,0.04,0.5,0.03,0.05,0.02,2.6,20.0
02041750,LE SCHWARZBACH A REICHSHOFFEN,2013-05-16,13.3,7.8,9.0,166.0,7.3,0.51,6.2,2.4,0.04,0.5,0.04,0.05,0.02,1.8,27.0
02041750,LE SCHWARZBACH A REICHSHOFFEN,2013-06-13,16.6,7.5,9.2,151.0,9.8,7.2,5.4,2.0,0.04,0.6,0.02,0.07,0.04,1.3,14.0
02041750,LE SCHWARZBACH A REICHSHOFFEN,2013-07-11,20.0,7.4,6.2,153.0,15.0,11.0,4.5,1.5,0.07,0.7,0.06,0.11,0.05,2.4,15.0
02041750,LE SCHWARZBACH A REICHSHOFFEN,2013-08-08,20.0,7.7,9.4,160.0,29.0,6.6,3.3,1.0,0.06,0.7,0.021,0.19,0.03,2.2,15.0
02041750,LE SCHWARZBACH A REICHSHOFFEN,2013-09-05,18.0,7.8,8.3,140.0,14.0,8.7,3.0,0.6,0.04,0.5,0.023,0.05,0.01,3.7,13.0
02041750,LE SCHWARZBACH A REICHSHOFFEN,2013-10-03,13.0,7.5,8.9,140.0,12.0,2.4,4.1,1.2,0.04,0.5,0.022,0.05,0.02,1.5,11.0
02041750,LE SCHWARZBACH A REICHSHOFFEN,2013-10-30,11.0,7.5,9.6,160.0,14.0,7.1,5.9,2.4,0.06,0.5,0.096,0.05,0.02,3.5,15.0
02041750,LE SCHWARZBACH A REICHSHOFFEN,2013-11-28,3.5,7.6,14.2,160.0,4.0,4.3,5.0,2.9,0.04,0.5,0.078,0.13,0.02,1.8,11.0
02041850,LE FALKENSTEINBACH A GUNDERSHOFFEN,2013-01-22,3.9,7.6,12.4,371.0,7.0,,2.7,,0.083,0.7,,,,2.8,7.0
02041850,LE FALKENSTEINBACH A GUNDERSHOFFEN,2013-02-19,5.0,7.9,12.8,311.0,10.0,,2.96,,0.094,0.6,,,,2.6,9.0
02041850,LE FALKENSTEINBACH A GUNDERSHOFFEN,2013-03-19,5.9,7.4,11.7,281.0,33.0,,4.53,,0.196,1.1,,,,4.3,20.0
02041850,LE FALKENSTEINBACH A GUNDERSHOFFEN,2013-04-16,14.1,7.9,9.7,308.0,16.0,,3.58,,0.073,0.9,,,,2.9,11.0
02041850,LE FALKENSTEINBACH A GUNDERSHOFFEN,2013-05-14,13.8,8.0,9.8,278.0,32.0,,4.54,,0.113,1.0,,,,3.0,15.0
02041850,LE FALKENSTEINBACH A GUNDERSHOFFEN,2013-06-11,14.8,7.9,8.8,272.0,19.0,,5.12,,0.149,1.4,,,,3.6,17.0
02041850,LE FALKENSTEINBACH A GUNDERSHOFFEN,2013-07-09,19.6,8.0,8.1,225.0,21.0,,4.18,,0.131,1.3,,,,2.3,15.0
02041850,LE FALKENSTEINBACH A GUNDERSHOFFEN,2013-08-07,19.1,7.5,7.9,216.0,61.0,,4.77,,0.205,2.1,,,,5.9,29.0
